,CPI,CPI_YoY
2003-06-01,97.32757,-0.4166581828231375
2003-07-01,97.12395,-0.20921101800857045
2003-08-01,97.32757,-0.31282458931147783
2003-09-01,97.42936999999999,-0.2085565545007051
2003-10-01,97.42936999999999,0.0
2003-11-01,96.92033,-0.5224707908918935
2003-12-01,97.02214000000001,-0.41797457994441345
2004-01-01,96.81853000000001,-0.31446414607312345
2004-02-01,96.81853000000001,0.0
2004-03-01,97.02214000000001,-0.10482481406489663
2004-04-01,97.02214000000001,-0.41797457994441345
2004-05-01,97.12395,-0.5213811438121607
2004-06-01,97.32757,0.0
2004-07-01,97.02214000000001,-0.10482481406489663
2004-08-01,97.12395,-0.20921101800857045
2004-09-01,97.42936999999999,0.0
2004-10-01,97.93841,0.5224707908919157
2004-11-01,97.73479,0.8403396893097659
2004-12-01,97.22575,0.20985931664669888
2005-01-01,97.02214000000001,0.21030065215821292
2005-02-01,96.71672,-0.10515549037980465
2005-03-01,97.02214000000001,0.0
2005-04-01,97.12395,0.1049348117862392
2005-05-01,97.22575,0.10481451794333019
2005-06-01,96.81853000000001,-0.5230172704404179
2005-07-01,96.71672,-0.3147941284329714
2005-08-01,96.81853000000001,-0.31446414607312345
2005-09-01,97.12395,-0.3134783689969445
2005-10-01,97.12395,-0.831604270479791
2005-11-01,96.71672,-1.0416659206000323
2005-12-01,96.81853000000001,-0.41883965924665034
2006-01-01,96.92033,-0.1049348117862614
2006-02-01,96.61491,-0.10526618355130024
2006-03-01,96.81853000000001,-0.20985931664668778
2006-04-01,97.02214000000001,-0.10482481406489663
2006-05-01,97.32757,0.10472534282326418
2006-06-01,97.32757,0.5257671232975492
2006-07-01,97.02214000000001,0.31578821118003475
2006-08-01,97.73479,0.9463684276139972
2006-09-01,97.73479,0.6289282921462913
2006-10-01,97.53118,0.4192889601380534
2006-11-01,97.02214000000001,0.31578821118003475
2006-12-01,97.12395,0.31545614253798426
2007-01-01,96.92033,0.0
2007-02-01,96.4113,-0.21074386965738157
2007-03-01,96.71672,-0.10515549037980465
2007-04-01,97.02214000000001,0.0
2007-05-01,97.32757,0.0
2007-06-01,97.12395,-0.20921101800857045
2007-07-01,97.02214000000001,0.0
2007-08-01,97.53118,-0.2083290914115632
2007-09-01,97.53118,-0.2083290914115632
2007-10-01,97.73479,0.20876400757172675
2007-11-01,97.63299,0.6295985637917223
2007-12-01,97.73479,0.6289282921462913
2008-01-01,97.63299,0.7353049664605926
2008-02-01,97.42936999999999,1.0559654314379996
2008-03-01,97.8366,1.1578970006427047
2008-04-01,97.73479,0.7345230686521598
2008-05-01,98.54925,1.2552250097274564
2008-06-01,99.05828000000001,1.9916096905037595
2008-07-01,99.2619,2.3085040177427407
2008-08-01,99.56732,2.0876810882427543
2008-09-01,99.56732,2.0876810882427543
2008-10-01,99.46552,1.7708433199682405
2008-11-01,98.54925,0.9384737679343669
2008-12-01,98.14202,0.41666841459422344
2009-01-01,97.63299,0.0
2009-02-01,97.32757,-0.10448594710198433
2009-03-01,97.63299,-0.20811230153132687
2009-04-01,97.73479,0.0
2009-05-01,97.53118,-1.0330570755231472
2009-06-01,97.32757,-1.7471633870485337
